TITLE     = "CAVITY"
VARIABLES = "X"
"Y"
"U1"
"U2"
ZONE T="Slc: X=3"
 STRANDID=0, SOLUTIONTIME=0
 Nodes=134, Elements=133, ZONETYPE=FELineSeg
 DATAPACKING=POINT
 DT=(SINGLE SINGLE SINGLE SINGLE )
 3.000001431E+000 2.249984890E-001 5.363066196E-001 -6.684985419E-005
 3.000000000E+000 7.980599999E-001 4.462452531E-001 6.670720875E-003
 3.000000000E+000 7.821869254E-001 4.751015604E-001 7.287481334E-003
 3.000000000E+000 7.680776715E-001 5.000133514E-001 7.793759461E-003
 3.000000000E+000 7.522045374E-001 5.270705223E-001 8.306208067E-003
 3.000001431E+000 2.250014991E-001 5.363118649E-001 -6.684149412E-005
 3.000001431E+000 2.550016940E-001 5.862925053E-001 4.094120595E-005
 3.000001431E+000 2.550046742E-001 5.862972140E-001 4.095914483E-005
 3.000000000E+000 2.850274146E-001 6.310928464E-001 2.645027998E-004
 3.000000000E+000 7.380952835E-001 5.503307581E-001 8.702835068E-003
 3.000000000E+000 7.222172022E-001 5.754334331E-001 9.080712683E-003
 3.000000000E+000 7.081083059E-001 5.968663692E-001 9.344958700E-003
 3.000000000E+000 6.921859980E-001 6.198498011E-001 9.568263777E-003
 3.000000000E+000 2.850307524E-001 6.310974956E-001 2.645338245E-004
 3.000000000E+000 3.151345849E-001 6.705688834E-001 6.352299242E-004
 3.000000000E+000 6.780998111E-001 6.392042041E-001 9.686616249E-003
 3.000000000E+000 6.619933844E-001 6.599684358E-001 9.744953364E-003
 3.000000000E+000 3.151609600E-001 6.706010699E-001 6.356183439E-004
 3.000000000E+000 3.454010189E-001 7.044892311E-001 1.176380320E-003
 3.000000000E+000 3.455181122E-001 7.046090961E-001 1.178803504E-003
 3.000000000E+000 3.758528829E-001 7.324629426E-001 1.897239126E-003
 3.000000000E+000 6.480555534E-001 6.768456697E-001 9.714438580E-003
 3.000000000E+000 6.314518452E-001 6.953772902E-001 9.602484293E-003
 3.000000000E+000 6.179961562E-001 7.092170119E-001 9.435970336E-003
 3.000000000E+000 6.003803015E-001 7.254865766E-001 9.146886878E-003
 3.000000000E+000 3.762423396E-001 7.327801585E-001 1.907612314E-003
 3.000000000E+000 4.064230025E-001 7.539931536E-001 2.786750672E-003
 3.000000000E+000 5.879610181E-001 7.357585430E-001 8.879702538E-003
 3.000000000E+000 5.686782002E-001 7.494987249E-001 8.402390406E-003
 3.000000000E+000 4.074570537E-001 7.546045780E-001 2.819740679E-003
 3.000000000E+000 4.369750023E-001 7.686333060E-001 3.810836235E-003
 3.000000000E+000 4.392197728E-001 7.694329619E-001 3.891246393E-003
 3.000000000E+000 4.674019516E-001 7.761380076E-001 4.917149432E-003
 3.000000000E+000 5.579454899E-001 7.560261488E-001 8.090884425E-003
 3.000000000E+000 5.364186168E-001 7.664870620E-001 7.418814115E-003
 3.000000000E+000 5.278831720E-001 7.696873546E-001 7.125008386E-003
 3.000000000E+000 5.039077401E-001 7.756409049E-001 6.276235450E-003
 3.000000000E+000 4.714468420E-001 7.765959501E-001 5.069968291E-003
 3.000000000E+000 4.976987243E-001 7.764624357E-001 6.044199690E-003
